Date,Open,High,Low,Close,Adj Close,Volume
2003-02-11,40.301598,40.537235,40.030254,40.337299,32.403664,17241848
2003-02-12,40.208771,40.401566,39.780334,40.158787,32.260262,18435164
2003-02-13,40.158787,40.158787,40.158787,40.158787,32.260262,0
2003-02-14,40.230190,40.687191,40.015972,40.572941,32.592957,25967322
2003-02-17,41.044220,41.772564,41.008518,41.672592,33.476322,22153656
2003-02-18,41.843967,41.958218,41.244160,41.365547,33.229679,16298798
2003-02-19,41.565483,41.822548,41.315563,41.465515,33.309975,13020997
2003-02-20,41.415531,41.544064,40.994236,41.258438,33.143635,10834488
2003-02-21,41.294144,42.258125,41.272720,42.115311,33.831966,31633863
2003-02-24,42.436638,43.379200,42.436638,43.229248,34.726814,66512673
2003-02-25,42.843655,43.065014,42.093891,42.208141,33.906536,34751293
2003-02-26,42.365234,42.543747,41.629749,41.786842,33.568111,27502730
2003-02-27,41.601189,42.415218,41.458378,42.186718,33.889336,29778489
2003-02-28,42.415218,43.243526,41.779701,42.093891,33.814762,51868383
2003-03-03,42.129593,43.015030,41.879673,42.243843,33.935226,45994304
2003-03-04,42.001060,42.379513,41.558346,41.729717,33.522221,18757608
2003-03-05,41.494080,41.544064,40.437267,41.265579,33.149372,40015500
2003-03-06,41.137047,41.215595,40.594360,40.751457,32.736366,17227900
2003-03-07,39.701786,40.401566,39.701786,40.130222,32.237320,23550469
2003-03-10,40.115940,40.215912,39.209084,39.551834,31.772692,27939073
2003-03-11,39.273350,41.044220,39.144817,40.722893,32.713413,28840501
2003-03-12,40.701469,40.822861,39.494709,39.744629,31.927565,17771523
2003-03-13,39.701786,40.115940,39.330475,39.694645,31.887405,25048500
2003-03-14,39.694645,39.694645,39.694645,39.694645,31.887405,0
2003-03-17,39.701786,40.115940,39.309052,39.923145,32.070972,28133398
2003-03-18,39.923145,39.923145,39.923145,39.923145,32.070972,0
2003-03-19,40.273033,40.801441,40.208771,40.708611,32.701950,24679134
2003-03-20,39.987411,42.258125,39.987411,41.893951,33.654152,35708053
2003-03-21,41.644032,42.122452,40.744316,41.915375,33.671356,28666798
2003-03-24,41.829689,41.829689,40.208771,40.394424,32.449551,27855025
2003-03-25,39.844597,40.944252,39.580395,40.801441,32.776516,24560285
2003-03-26,40.915691,41.151329,40.358723,40.630066,32.638855,19545566
2003-03-27,40.401566,40.508675,39.873161,40.058815,32.179951,17519198
2003-03-28,40.115940,40.901409,40.008831,40.765736,32.747833,21366874
2003-03-31,40.144505,40.387283,39.359035,39.716068,31.904613,23502819
2003-04-01,39.416161,40.380142,39.416161,40.137363,32.243050,18646322
2003-04-02,40.351582,40.844284,40.130222,40.315880,32.386459,17504039
2003-04-03,40.415848,40.987095,40.280174,40.772877,32.753574,15607170
2003-04-04,40.865704,42.001060,40.865704,41.908234,33.665623,34414389
2003-04-07,42.165295,43.129276,42.129593,42.865074,34.434269,34517328
2003-04-08,42.558029,42.672279,42.058186,42.293827,33.975365,21188031
2003-04-09,41.865391,42.115311,41.058502,41.179893,33.080540,22272420
2003-04-10,41.115627,41.201313,40.287315,40.737175,32.724888,20387686
2003-04-11,40.901409,41.986782,40.344440,41.822548,33.596783,24206478
2003-04-14,null,null,null,null,null,null
2003-04-15,41.843967,41.872532,39.151958,40.315880,32.386459,40935373
2003-04-16,40.687191,40.751457,40.044537,40.530098,32.558544,21170028
2003-04-17,40.530098,40.530098,39.437584,39.723209,31.910357,21742886
2003-04-18,39.723209,39.723209,39.723209,39.723209,31.910357,0
2003-04-21,39.987411,40.273033,39.558975,39.887444,32.042286,15137903
2003-04-22,39.794613,39.816036,39.094833,39.616100,31.824312,27146115
2003-04-23,40.201630,40.622925,38.523586,38.730663,31.113026,110717396
2003-04-24,38.987724,39.558975,38.802071,39.101974,31.411308,45521235
2003-04-25,38.844913,39.216225,38.130852,38.302227,30.768858,38739454
2003-04-28,38.273663,39.087692,37.809525,38.873474,31.227741,34177371
2003-04-29,38.987724,39.109116,38.666397,38.966305,31.302326,22104108
2003-04-30,38.952023,39.344757,38.709240,39.194801,31.485870,17038294
2003-05-01,39.194801,39.194801,39.194801,39.194801,31.485870,0
2003-05-02,39.216225,39.259068,38.744946,39.051991,31.371149,16234980
2003-05-05,39.273350,39.416161,38.487881,38.637836,31.038454,19344932
2003-05-06,38.559288,38.937740,38.259384,38.545006,30.963881,21579895
2003-05-07,38.045166,38.380772,37.845226,37.923775,30.464830,20582627
2003-05-08,37.845226,37.980900,36.845543,37.066902,29.776493,36679279
2003-05-09,36.724152,37.631008,36.724152,37.281120,29.948586,21474995
2003-05-12,37.416790,37.559605,36.881245,37.245419,29.919905,14827474
2003-05-13,37.402512,37.538181,37.095463,37.381088,30.028883,11921672
2003-05-14,37.381088,38.159412,37.381088,38.059444,30.573824,19834239
2003-05-15,38.080868,38.330788,37.859509,38.180836,30.671333,13904388
2003-05-16,38.416477,38.530727,38.116570,38.366493,30.820482,15267878
2003-05-19,38.423618,38.723522,38.202259,38.430759,30.872110,17954035
2003-05-20,37.773823,38.959164,37.773823,38.859196,31.216278,20669427
2003-05-21,38.944881,39.101974,38.459320,38.816353,31.181864,18056771
2003-05-22,38.644978,39.301910,38.487881,39.216225,31.503082,21038821
2003-05-23,38.702103,38.830631,38.430759,38.594994,32.014915,10688135
2003-05-26,38.559288,40.130222,38.416477,39.908863,33.104786,21206846
2003-05-27,39.858879,40.615784,39.744629,40.051678,33.223255,27198331
2003-05-28,40.130222,41.315563,40.130222,41.129910,34.117649,35872857
2003-05-29,41.344128,42.115311,40.915691,41.929657,34.781052,30320683
2003-05-30,41.986782,43.129276,41.843967,42.643719,35.373375,44062305
2003-06-02,42.700844,42.900780,41.893951,42.065327,34.893585,18443027
2003-06-03,41.758282,42.129593,41.594048,41.722576,34.609283,9261247
2003-06-04,41.779701,43.229248,41.701157,42.936481,35.616226,32119234
2003-06-05,43.557716,44.957275,43.500591,44.628807,37.020020,70365572
2003-06-06,44.985836,45.250038,44.371742,44.771618,37.138489,38974175
2003-06-09,45.621349,45.621349,43.657684,43.929028,36.439556,30229220
2003-06-10,43.729092,44.807323,43.093575,43.350636,35.959766,35295287
2003-06-11,43.279232,44.100403,43.279232,43.950447,36.457317,24577847
2003-06-12,44.078979,44.400307,43.857620,43.986153,36.486931,18601347
2003-06-13,44.236073,44.900150,44.221790,44.693073,37.073338,36095541
2003-06-16,45.007259,45.271461,43.743370,43.879044,36.398087,54063518
2003-06-17,44.236073,46.114052,44.086121,45.856991,38.038807,64109895
2003-06-18,46.092632,46.092632,45.228619,45.414272,37.671570,36935420
2003-06-19,43.007889,46.556770,43.007889,46.399677,38.488976,50344451
2003-06-20,45.985523,48.234814,45.985523,47.906345,39.738770,98334104
2003-06-23,47.763535,47.763535,46.285427,46.449661,38.530445,31075451
2003-06-24,46.449661,46.878098,45.557083,45.749882,37.949966,45669402
2003-06-25,45.985523,46.985207,45.985523,46.392536,38.483059,40781843
2003-06-26,46.556770,47.399364,46.164036,46.435379,38.518585,51811336
2003-06-27,46.649597,46.842396,45.921257,46.378258,38.471214,32532483
2003-06-30,46.413960,47.156582,46.071209,46.399677,38.488976,39336301
2003-07-01,46.563911,46.899521,46.164036,46.528210,38.595600,41479640
2003-07-02,46.820972,47.699268,46.556770,46.913799,38.915451,53065802
2003-07-03,47.092316,47.906345,46.742428,47.235130,39.181999,57662924
2003-07-04,47.563599,48.170547,47.270832,47.549316,39.442616,41582972
2003-07-07,47.699268,48.199112,46.785271,46.949505,38.945065,28670677
2003-07-08,46.999489,47.270832,46.363976,46.592476,38.648907,24731874
2003-07-09,47.128017,47.128017,46.164036,46.649597,38.696297,21471529
2003-07-10,46.970924,47.927769,46.649597,47.713551,39.578850,29831677
2003-07-11,47.699268,48.199112,47.078033,47.227989,39.176071,28985251
2003-07-14,47.556458,48.627548,47.556458,48.520439,40.248161,45833415
2003-07-15,48.698952,49.255920,47.799236,48.220531,39.999390,42061383
2003-07-16,48.092003,49.470139,47.842079,49.091686,40.722019,39062781
2003-07-17,49.270203,49.541546,47.984894,48.384766,40.135628,40368951
2003-07-18,48.334782,49.984264,47.699268,48.449032,40.188942,39156918
2003-07-21,48.727516,48.770359,47.713551,47.942047,39.768391,32832416
2003-07-22,47.963470,47.963470,47.035191,47.706409,39.572922,36792519
2003-07-23,47.984894,48.056297,46.756706,47.099457,39.069454,31201413
2003-07-24,47.285114,49.413013,46.999489,48.813202,40.491016,39434227
2003-07-25,49.270203,50.127075,48.884609,49.927139,41.415043,56568367
2003-07-28,50.062809,50.605495,49.055984,49.298763,40.893803,33890127
2003-07-29,48.991718,49.841450,48.827484,49.648655,41.184032,35528719
2003-07-30,49.127392,50.491245,47.128017,49.784325,41.296574,34499297
2003-07-31,50.127075,51.676586,49.555828,51.112480,42.398300,112446170
2003-08-01,51.369541,51.369541,50.498386,50.705463,42.060665,37335547
2003-08-04,50.484104,51.083916,50.341293,50.684044,42.042900,25847851
2003-08-05,50.784012,51.983635,49.220219,49.691498,41.219578,56708579
2003-08-06,49.070267,50.898262,49.070267,50.069950,41.533504,60904664
2003-08-07,50.434120,50.983948,49.791466,50.776871,42.119904,39254655
2003-08-08,51.398106,52.047897,50.983948,51.883663,43.037998,50237164
2003-08-11,51.198166,52.126446,51.198166,51.598042,42.801071,32681406
2003-08-12,55.525375,55.525375,50.776871,50.955387,42.267986,26959086
2003-08-13,52.826225,52.826225,50.805431,51.548058,42.759605,31731641
2003-08-14,51.698009,52.190712,51.005371,51.212448,42.481216,33631423
2003-08-15,51.212448,51.212448,51.212448,51.212448,42.481216,0
2003-08-18,51.269573,52.047897,50.698322,51.590900,42.795147,39035794
2003-08-19,51.790836,53.047585,51.505215,52.711975,43.725086,41150803
2003-08-20,53.126129,53.511723,52.490616,52.683414,43.701393,24548970
2003-08-21,53.554569,53.554569,52.719116,52.997601,43.962021,29601662
2003-08-22,53.297504,54.946987,53.126129,54.511410,45.217735,58394171
2003-08-25,55.125504,60.652332,52.426350,54.068691,44.850498,66202048
2003-08-26,54.268627,55.982376,53.997284,55.789577,46.277985,56057150
2003-08-27,55.696751,56.703575,55.696751,56.239437,46.651154,36752957
2003-08-28,56.275139,56.767841,55.482533,56.225155,46.639305,35321461
2003-08-29,56.982059,57.803230,56.232296,57.224842,47.468559,46137009
2003-09-01,56.874950,59.181370,56.874950,58.581554,48.593964,42226390
2003-09-02,59.267056,60.209614,58.788635,59.781178,49.589066,67629671
2003-09-03,59.431290,59.824020,57.988888,58.260227,48.327415,38710416
2003-09-04,58.110275,58.981430,57.853214,58.453026,48.487335,44347610
2003-09-05,58.710087,60.166771,58.710087,59.959694,49.737137,40679526
2003-09-08,60.281021,62.473186,60.281021,62.208984,51.602947,54923136
2003-09-09,62.430344,63.180107,61.709145,62.308952,51.685867,61751258
2003-09-10,62.123299,62.187565,61.494926,62.073315,51.490410,35579842
2003-09-11,60.695175,62.723110,60.695175,61.223583,50.785549,48302020
2003-09-12,61.123611,61.923363,59.409866,59.859726,49.654224,42572523
2003-09-15,59.838303,59.952553,57.360512,57.774670,47.924652,60943638
2003-09-16,57.981747,58.795776,56.210873,58.574417,48.588039,68493547
2003-09-17,59.695492,59.695492,57.431919,58.110275,48.203030,50450703
2003-09-18,58.410183,58.410183,56.075203,56.460796,46.834774,61095971
2003-09-19,56.417953,58.245949,55.982376,57.703262,47.865410,76853850
2003-09-22,58.824337,58.824337,57.139153,57.560448,47.746941,37332130
2003-09-23,57.146294,59.395584,56.803547,58.917164,48.872356,35485880
2003-09-24,59.509834,61.580612,58.874321,61.266426,50.821087,59454213
2003-09-25,61.123611,61.766270,59.409866,59.724052,49.541676,70113927
2003-09-26,60.095367,61.045067,59.552677,60.880833,50.501236,50811232
2003-09-29,72.834213,72.834213,61.087910,62.023331,51.448940,34481519
2003-09-30,62.301815,63.601406,62.123299,63.380047,52.574356,54579860
2003-10-01,62.980171,63.601406,61.844814,62.223267,51.614796,32182765
2003-10-02,62.223267,62.223267,62.223267,62.223267,51.614796,0
2003-10-03,62.694546,64.265480,62.551735,64.058403,53.137070,46468556
2003-10-06,64.051262,65.665039,60.338146,65.336571,54.197319,34182091
2003-10-07,65.407982,65.836418,64.286903,64.522545,53.522068,37921022
2003-10-08,66.407661,66.407661,64.072685,65.015244,53.930771,32240190
2003-10-09,65.550789,66.122040,64.565384,65.000961,53.918919,38078180
2003-10-10,65.436539,67.407349,65.436539,67.250259,55.784733,53664973
2003-10-13,67.243118,69.121094,66.479073,68.699799,56.987148,38941825
2003-10-14,69.263908,69.678062,66.429085,66.871803,55.470791,42510841
2003-10-15,67.000336,68.964005,66.600456,68.357048,56.702824,44794224
2003-10-16,71.106186,71.106186,68.635536,69.770889,57.875618,115440481
2003-10-17,69.549530,70.977654,69.356735,69.913704,57.994091,47086592
2003-10-20,70.406403,70.692032,68.549850,68.806908,57.076000,31368255
2003-10-21,69.263908,69.263908,66.336258,66.864662,55.464878,48265903
2003-10-22,65.729309,67.750099,65.729309,66.964630,55.547798,38642739
2003-10-23,67.093163,67.121727,65.136635,65.522232,54.351315,41169597
2003-10-24,52.840508,67.692970,52.840508,67.214554,55.755112,44073551
2003-10-27,67.835785,67.978600,65.286591,65.550789,54.375008,34888144
2003-10-28,65.693604,67.121727,65.407982,66.307693,55.002865,52004926
2003-10-29,66.728989,67.828644,66.050636,67.464478,55.962444,28272931
2003-10-30,67.200272,68.549850,66.921791,68.128548,56.513290,32918144
2003-10-31,68.549850,69.656639,68.278503,69.470985,57.626842,33041705
2003-11-03,69.542389,71.534622,69.542389,71.134750,59.006950,61407289
2003-11-04,71.705994,72.262962,69.570953,70.192184,58.225086,55196474
2003-11-05,69.549530,70.563499,68.621254,69.778030,57.881557,45562492
2003-11-06,70.263596,71.620308,69.849442,70.384979,58.385006,67150167
2003-11-07,70.484955,70.963371,68.507004,68.856895,57.117466,36515834
2003-11-10,72.834213,72.834213,67.278816,68.971146,57.212227,27614093
2003-11-11,68.571266,69.263908,67.921471,68.642677,56.939758,32006212
2003-11-12,69.977966,70.185043,68.849754,69.128235,57.342529,39699029
2003-11-13,71.391808,71.391808,67.985741,68.242798,56.608055,32120698
2003-11-14,67.300240,67.835785,66.007790,66.393379,55.073944,40967513
2003-11-17,66.714706,68.178535,66.407661,67.828644,56.264503,37004651
2003-11-18,67.500175,68.085709,66.407661,66.550476,55.204258,25975060
2003-11-19,66.286278,66.657585,65.493668,65.922104,54.683022,37133428
2003-11-20,65.993507,66.536194,64.122665,64.379730,53.403603,31607086
2003-11-21,63.722794,65.964943,63.722794,65.615059,54.428326,42254567
2003-11-24,65.957809,66.122040,64.851013,65.108070,54.007767,21984090
2003-11-25,65.122353,66.964630,65.122353,66.700432,55.328648,34631219
2003-11-26,66.700432,66.700432,66.700432,66.700432,55.328648,0
2003-11-27,66.714706,68.592690,66.714706,68.007156,56.412586,50743612
2003-11-28,68.121407,69.963684,68.121407,69.556671,57.697914,37947589
2003-12-01,69.992249,70.663467,69.706627,70.299294,58.313953,28874861
2003-12-02,70.427826,72.120148,69.378159,71.348969,59.184654,43952868
2003-12-03,72.120148,72.120148,70.384979,71.106186,58.983269,58960369
2003-12-04,70.042236,73.048431,70.042236,72.648560,60.262676,90041660
2003-12-05,72.834213,73.119835,70.149345,70.413544,58.408710,41268391
2003-12-08,69.856575,70.584923,68.171394,68.535568,56.850906,56849814
2003-12-09,68.742645,69.742325,68.742645,69.492409,57.644611,39651064
2003-12-10,69.620941,71.755981,69.420998,71.063339,58.947723,71979272
2003-12-11,71.563187,71.977341,69.863716,70.420685,58.414639,52038305
2003-12-12,70.841980,70.841980,69.628082,70.163628,58.201405,34773469
2003-12-15,70.263596,71.734558,70.263596,71.263275,59.113586,41748896
2003-12-16,71.234718,72.470039,70.356422,72.091591,59.800667,63409772
2003-12-17,72.262962,72.462898,71.420372,71.798820,59.557800,43593543
2003-12-18,71.377525,73.019867,71.377525,72.398636,60.055355,47895031
2003-12-19,72.548592,74.683632,72.548592,74.362305,61.684246,74729262
2003-12-22,74.426567,75.690453,74.426567,75.340569,62.495735,30075137
2003-12-23,62.123299,75.661896,62.123299,74.605080,61.885628,32230471
2003-12-24,74.283752,75.833267,74.283752,75.390549,62.537189,30423420
2003-12-25,75.390549,75.390549,75.390549,75.390549,62.537189,0
2003-12-26,75.854691,76.076050,75.297722,75.719017,62.809658,24082294
2003-12-29,76.118889,76.968628,76.004646,76.725845,63.644821,23197579
2003-12-30,76.690140,82.831062,76.440224,80.360413,66.659729,86247131
2003-12-31,80.260445,83.230942,80.260445,81.809959,67.862160,80325136
2004-01-01,82.831062,82.831062,80.995926,81.495773,67.601524,28507736
2004-01-02,82.045601,84.102097,81.495773,83.573685,69.325180,56828177
2004-01-05,83.545128,84.244904,81.688568,82.838203,68.715088,42719149
2004-01-06,82.973877,84.044968,80.553207,81.745689,67.808853,40580144
2004-01-07,81.431503,83.188095,80.974510,82.852486,68.726952,41627233
2004-01-08,83.545128,85.387405,83.280922,84.273468,69.905663,37388736
2004-01-09,85.687309,86.494194,82.138428,82.638268,68.549240,61348162
2004-01-12,82.545441,83.388031,81.145882,81.581459,67.672592,39133454
2004-01-13,81.867081,84.187782,81.724274,83.887878,69.585793,41120343
2004-01-14,84.259186,85.544495,84.259186,85.258873,70.723061,35781219
2004-01-15,86.187149,86.529900,82.059875,82.559723,68.484100,47083651
2004-01-16,83.545128,83.802185,81.688568,82.988159,68.839470,56420200
2004-01-19,82.995300,84.116379,81.274414,83.509422,69.271858,39019122
2004-01-20,84.116379,85.373123,81.452927,82.038460,68.051712,42370111
2004-01-21,81.581459,82.788223,78.203949,78.967995,65.504730,45317919
2004-01-22,78.975136,82.102722,75.297722,76.440224,63.407909,71554491
2004-01-23,76.975761,80.153336,75.940376,79.667778,66.085190,65095364
2004-01-26,79.667778,79.667778,79.667778,79.667778,66.085190,0
2004-01-27,80.267586,83.316628,80.024803,82.923897,68.786179,49520362
2004-01-28,83.973564,84.152077,81.338676,82.216972,68.199776,58500170
2004-01-29,82.973877,83.673660,80.731728,81.617165,67.702232,103571318
2004-01-30,81.759972,82.745377,79.689194,80.053368,66.405045,43198457
2004-02-02,80.053368,80.053368,80.053368,80.053368,66.405045,0
2004-02-03,80.260445,80.660316,78.389603,79.075104,65.593559,48410891
2004-02-04,79.310745,82.117004,78.482437,81.602882,67.690369,51616044
2004-02-05,82.045601,82.616844,79.874855,80.631760,66.884834,50558236
2004-02-06,81.224426,82.402626,80.560349,82.174126,68.164223,45852930
2004-02-09,82.616844,84.259186,82.616844,84.073532,69.739822,34946941
2004-02-10,84.544807,85.458809,83.630814,84.723328,70.278816,61960708
2004-02-11,88.543549,88.543549,82.988159,83.873596,69.573944,43484014
2004-02-12,84.294891,84.958969,83.402313,83.930717,69.621330,41460601
2004-02-13,83.709358,85.315994,83.416595,85.030373,70.533508,32714583
2004-02-16,85.401688,85.972931,84.294891,84.680481,70.243248,39859435
2004-02-17,84.559090,86.401367,84.259186,85.508797,70.930367,64571340
2004-02-18,85.951508,87.186836,85.708733,86.379951,71.653008,79025359
2004-02-19,86.415649,86.972618,82.838203,83.166672,68.987549,58483253
2004-02-20,82.988159,84.973251,82.902473,83.895020,69.591721,70286532
2004-02-23,84.116379,84.830437,79.989105,80.738869,66.973663,65759397
2004-02-24,79.332169,81.203003,78.546700,80.795990,67.021049,87906394
2004-02-25,81.402946,81.402946,78.868027,79.289322,65.771240,48753908
2004-02-26,79.117950,80.588913,76.975761,77.447044,64.243073,73405355
2004-02-27,77.911186,79.489258,77.832642,79.217918,65.712036,57852424
2004-03-01,81.260132,81.324394,79.446419,81.017349,67.204681,43660204
2004-03-02,81.017349,81.017349,81.017349,81.017349,67.204681,0
2004-03-03,81.281555,83.388031,80.988785,82.952454,68.809860,59635900
2004-03-04,82.545441,83.402313,81.488632,81.924210,67.956909,29758973
2004-03-05,81.545753,83.902153,81.545753,83.709358,69.437721,28967647
2004-03-08,83.973564,85.544495,83.887878,85.080360,70.574974,34014752
2004-03-09,85.687309,85.687309,82.616844,83.445160,69.218575,31984792
2004-03-10,82.973877,83.116692,81.431503,81.931351,67.962837,28506125
2004-03-11,81.688568,82.545441,80.403259,80.810272,67.032906,39067423
2004-03-12,80.617477,81.260132,79.267899,80.346130,66.647896,37885983
2004-03-15,80.981644,81.374382,77.118576,77.839783,64.568848,46382674
2004-03-16,77.118576,79.239342,76.475922,77.382782,64.189774,59604453
2004-03-17,77.832642,78.832321,76.425941,77.175705,64.017998,56094997
2004-03-18,77.404205,77.704109,73.598259,74.133804,61.494701,78318627
2004-03-19,73.833900,75.483376,73.833900,74.726471,61.986324,54872524
2004-03-22,72.705681,74.683632,72.198700,72.505745,60.144215,45062416
2004-03-23,72.691399,73.905304,72.155853,73.084137,60.623989,46492385
2004-03-24,73.119835,73.583977,72.234398,73.162682,60.689156,49617581
2004-03-25,73.269791,74.305176,72.877052,73.412605,60.896458,67303145
2004-03-26,73.969566,75.733299,73.969566,75.076363,62.276569,52848082
2004-03-29,75.140633,76.347389,74.990677,75.519081,62.643803,39982107
2004-03-30,75.704735,76.647301,75.126350,75.283440,62.448330,44563271
2004-03-31,75.269157,77.118576,74.940689,76.840096,63.739605,38436034
2004-04-01,76.975761,79.646355,76.975761,79.382149,65.848251,54225997
2004-04-02,92.827919,92.827919,79.367867,80.803131,67.026985,49885884
2004-04-05,80.974510,83.023865,80.974510,82.131287,68.128693,45349716
2004-04-06,82.259819,83.173813,80.638901,82.174126,68.164223,50013380
2004-04-07,82.809647,82.959595,81.402946,81.974190,67.998367,29112908
2004-04-08,81.402946,82.788223,80.760284,81.824242,67.873993,32483517
2004-04-09,81.824242,81.824242,81.824242,81.824242,67.873993,0
2004-04-12,82.188408,82.188408,79.789162,80.224747,66.547211,26825029
2004-04-13,80.546066,82.245537,79.317886,81.874222,67.915451,28393460
2004-04-14,81.874222,81.874222,81.874222,81.874222,67.915451,0
2004-04-15,82.673973,83.002441,80.346130,80.738869,66.973663,41674183
2004-04-16,80.831696,81.795677,80.503227,80.853119,67.068443,21214471
2004-04-19,80.474663,81.317253,78.632385,78.918015,65.463234,28532292
2004-04-20,79.189354,79.189354,78.261078,78.882309,65.433632,24597348
2004-04-21,78.553841,81.324394,78.546700,81.167305,67.329056,33200136
2004-04-22,81.117317,81.945625,80.474663,81.224426,67.376442,22671798
2004-04-23,81.117317,82.088440,80.710304,81.017349,67.204681,25127002
2004-04-26,null,null,null,null,null,null
2004-04-27,79.974823,79.974823,76.740128,77.040031,63.905445,46796932
2004-04-28,77.125717,78.403885,76.711563,77.175705,64.017998,46095878
2004-04-29,76.975761,77.689827,75.190613,75.590485,62.703026,115694318
2004-04-30,80.688881,89.271896,74.576523,75.183472,62.365406,52063394
2004-05-03,75.262016,75.876114,73.648239,75.469093,62.602329,57680023
2004-05-04,76.533051,90.407249,75.561928,75.797562,62.874802,33511412
2004-05-05,75.976082,76.183159,75.269157,75.690453,62.785957,29872962
2004-05-06,76.404518,77.589859,76.283127,77.189987,64.029831,41271003
2004-05-07,75.976082,76.904358,75.519081,76.033203,63.070282,31133443
2004-05-10,75.647614,75.647614,73.576836,74.148087,61.506554,44757505
2004-05-11,72.919899,72.977020,69.071114,70.013672,58.077003,51060084
2004-05-12,69.121094,71.320404,69.121094,70.927673,58.835190,43733461
2004-05-13,68.549850,74.883568,67.692970,73.041290,60.588440,91574225
2004-05-14,72.834213,73.948151,67.293098,68.135689,56.519207,86191330
2004-05-17,67.121727,67.393066,54.511410,57.738964,47.895023,65591344
2004-05-18,61.409237,65.393700,58.567276,61.937641,51.377857,94544490
2004-05-19,63.444309,66.550476,63.444309,64.615372,53.599079,80665492
2004-05-20,66.122040,66.364822,62.858780,63.294357,53.581429,65800535
2004-05-21,63.108704,63.122986,61.416378,62.765953,53.134109,47231489
2004-05-24,64.265480,65.407982,63.558559,64.815308,54.868980,47313253
2004-05-25,64.693916,65.679321,62.358940,65.079514,55.092644,56063998
2004-05-26,65.693604,66.836098,65.036667,65.593636,55.527870,47928754
2004-05-27,64.551109,65.343712,63.779919,64.129807,54.288673,39968369
2004-05-28,63.844185,64.394012,60.866550,61.794830,52.312008,62354043
2004-05-31,61.623455,62.680267,58.910023,61.380676,51.961422,67591572
2004-06-01,62.123299,63.265797,61.716286,62.009048,52.493359,43520566
2004-06-02,62.251831,63.258656,62.066174,62.758812,53.128063,30086172
2004-06-03,63.694233,64.579666,60.423836,61.173599,51.786118,50476751
2004-06-04,60.409554,62.123299,60.352428,61.909081,52.408726,43075085
2004-06-07,62.123299,64.208359,62.123299,63.522858,53.774860,46296295
2004-06-08,63.551418,65.200897,63.051579,65.015244,55.038239,50876220
2004-06-09,65.265167,65.443680,64.165512,64.379730,54.500244,35964999
2004-06-10,64.108391,64.551109,63.551418,63.937012,54.125462,24625595
2004-06-11,63.837044,63.837044,61.409237,61.652020,52.191116,33069629
2004-06-14,61.266426,62.466049,60.623772,62.109016,52.577988,50768862
2004-06-15,62.137581,64.622513,61.980488,64.351166,54.476059,47515722
2004-06-16,64.693916,65.093796,63.208672,63.715652,53.938072,31887391
2004-06-17,64.179794,65.258026,62.708828,64.879578,54.923393,41332048
2004-06-18,64.836731,64.836731,63.001595,63.515717,53.768822,34449722
2004-06-21,63.722794,63.965576,61.844814,62.051891,52.529629,40898275
2004-06-22,61.809113,62.908768,61.409237,61.659161,52.197163,37762114
2004-06-23,62.194706,62.194706,58.431602,58.731510,49.718777,77509410
2004-06-24,58.695805,60.766582,58.695805,60.416695,51.145363,82669355
2004-06-25,60.552364,62.351799,60.423836,61.637737,52.179031,57619650
2004-06-28,61.480644,63.258656,61.480644,63.080139,53.400078,38011309
2004-06-29,62.837360,63.872749,62.059032,63.301498,53.587471,48639177
2004-06-30,63.437172,63.729935,61.123611,61.359253,51.943279,62105850
2004-07-01,62.751671,62.823078,61.423519,62.630283,53.019257,34632437
2004-07-02,62.123299,62.608860,61.480644,61.966206,52.457100,39745713
2004-07-05,62.037609,62.830219,61.302128,61.473503,52.039997,50545057
2004-07-06,61.509205,62.694546,61.237862,62.608860,53.001122,41390110
2004-07-07,62.694546,63.265797,62.123299,62.608860,53.001122,51000915
2004-07-08,62.787376,63.822765,61.137894,61.694862,52.227386,76813706
2004-07-09,57.124870,63.023014,57.124870,62.680267,53.061577,31738721
2004-07-12,62.408924,62.837360,61.709145,62.373219,52.801640,20134115
2004-07-13,61.980488,62.651703,61.202160,61.480644,52.046043,16465164
2004-07-14,61.851955,61.851955,59.509834,59.695492,50.534832,47985843
2004-07-15,60.081085,60.609489,59.302757,59.995396,50.788719,52229108
2004-07-16,60.266739,61.023643,59.738335,60.616631,51.314621,57500879
2004-07-19,60.837990,61.252144,60.295303,60.523804,51.236019,43241108
2004-07-20,64.265480,64.265480,60.123928,61.202160,51.810291,70500981
2004-07-21,61.552052,62.794518,61.394955,62.023331,52.505444,36304963
2004-07-22,63.408607,65.400841,62.551735,64.965263,54.995918,73034616
2004-07-23,65.407982,66.936066,64.858154,66.586182,56.368099,61656848
2004-07-26,66.550476,68.407036,65.707886,68.164253,57.704014,56374763
2004-07-27,68.549850,68.978287,66.050636,66.421944,56.229065,109098781
2004-07-28,65.979225,67.835785,65.979225,67.250259,56.930267,57910066
2004-07-29,67.835785,67.907188,67.014618,67.764381,57.365494,36687969
2004-07-30,67.850067,70.049377,67.842926,69.820877,59.106411,49793021
2004-08-02,69.692345,70.834839,69.271049,70.563499,59.735085,49535326
2004-08-03,70.584923,71.384666,69.606659,69.892281,59.166862,58275196
2004-08-04,70.120781,70.620621,69.056831,70.442108,59.632320,47200308
2004-08-05,70.963371,72.077309,70.713448,71.834526,60.811043,44496946
2004-08-06,71.677437,71.827385,70.163628,70.534935,59.710880,38368708
